Distance,Temperature,Pressure,Speed,Density (kg/m^3),Mass Fraction (H2),Mass Fraction (O),Mass Fraction (O2),Mass Fraction (OH),Mass Fraction (H2O),Mass Fraction (AR),Mole Fraction (H2),Mole Fraction (O),Mole Fraction (O2),Mole Fraction (OH),Mole Fraction (H2O),Mole Fraction (AR)
1.8018145369014385e-10,1499.9991529319707,302999.9999999999,0.0059999966034047,313.68017890900427,0.10073701941944473,8.520309524852406e-09,0.7994500186433455,8.377115748929078e-09,6.462614532421101e-09,0.09981261711430353,0.10073701941944473,8.520309524852406e-09,0.7994500186433455,8.377115748929078e-09,6.462614532421101e-09,0.09981261711430353
1.887302461870743e-10,1499.9991130100996,302999.9999999999,0.005999996442909687,313.6801872996932,0.10073701837879,9.2407838090355e-09,0.7994500019604444,9.063296234360414e-09,7.343676210277299e-09,0.09981261711430353,0.10073701837879,9.2407838090355e-09,0.7994500019604444,9.063296234360414e-09,7.343676210277299e-09,0.09981261711430353
1.9727903868400474e-10,1499.9990731347698,302999.99999999994,0.005999996282562722,313.6801956826429,0.10073701732647053,9.982881533752616e-09,0.7994499851602871,9.7680643058965e-09,8.29502417264276e-09,0.09981261711430353,0.10073701732647053,9.982881533752616e-09,0.7994499851602871,9.7680643058965e-09,8.29502417264276e-09,0.09981261711430353
2.0582783118093518e-10,1499.9990333081146,303000.0,0.005999996122372141,313.68020405741714,0.10073701626217237,1.0746006538638208e-08,0.7994499682422894,1.049084779538555e-08,9.318507500609223e-09,0.09981261711430355,0.10073701626217237,1.0746006538638208e-08,0.7994499682422894,1.049084779538555e-08,9.318507500609223e-09,0.09981261711430355
2.1437662367786563e-10,1499.9989935321812,303000.0,0.005999995962345936,313.68021242359816,0.10073701518559054,1.1529601159279177e-08,0.7994499512058303,1.1231119078245232e-08,1.0415919733766824e-08,0.09981261711430355,0.10073701518559054,1.1529601159279177e-08,0.7994499512058303,1.1231119078245232e-08,1.0415919733766824e-08,0.09981261711430355
2.2292541617479607e-10,1499.998953808942,302999.9999999998,0.0059999958024917885,313.68022078078457,0.10073701409642861,1.233314410798721e-08,0.7994499340502547,1.1988391892749647e-08,1.158900320926796e-08,0.0998126171143035,0.10073701409642861,1.233314410798721e-08,0.7994499340502547,1.1988391892749647e-08,1.158900320926796e-08,0.0998126171143035
2.3147420867172652e-10,1499.9989141402968,302999.99999999994,0.005999995642817069,313.6802291285908,0.100737012994398,1.3156148479026223e-08,0.7994499167748744,1.2762218409364062e-08,1.2839453091417732e-08,0.09981261711430353,0.100737012994398,1.3156148479026223e-08,0.7994499167748744,1.2762218409364062e-08,1.2839453091417732e-08,0.09981261711430353
2.40023001168657e-10,1499.99887452808,302999.9999999999,0.005999995483328891,313.68023746664517,0.10073701187921721,1.3998159870475962e-08,0.7994498993789693,1.355218652884496e-08,1.4168921116638873e-08,0.09981261711430353,0.10073701187921721,1.3998159870475962e-08,0.7994498993789693,1.355218652884496e-08,1.4168921116638873e-08,0.09981261711430353
2.4857179366558746e-10,1499.998834974064,302999.9999999999,0.005999995324034091,313.68024579459006,0.10073701075061146,1.4858754615452055e-08,0.7994498818617881,1.4357917389721949e-08,1.5579019076494483e-08,0.09981261711430353,0.10073701075061146,1.4858754615452055e-08,0.7994498818617881,1.4357917389721949e-08,1.5579019076494483e-08,0.09981261711430353
2.5712058616251793e-10,1499.9987954799653,302999.9999999999,0.005999995164939292,313.6802541120796,0.10073700960831217,1.573753811607567e-08,0.7994498642225507,1.5179063068014767e-08,1.7071322058934016e-08,0.0998126171143035,0.10073700960831217,1.573753811607567e-08,0.7994498642225507,1.5179063068014767e-08,1.7071322058934016e-08,0.0998126171143035
2.656693786594484e-10,1499.9987560474474,302999.99999999994,0.005999995006050874,313.68026241877953,0.10073700845205645,1.663414327408149e-08,0.799449846460448,1.6015304453720377e-08,1.864737146606017e-08,0.09981261711430355,0.10073700845205645,1.663414327408149e-08,0.799449846460448,1.6015304453720377e-08,1.864737146606017e-08,0.09981261711430355
2.742181711563789e-10,1499.998716678124,303000.0,0.005999994847375034,313.68027071436654,0.10073700728158654,1.7548229012271558e-08,0.7994498285746433,1.686634928972795e-08,2.0308677825463703e-08,0.09981261711430355,0.10073700728158654,1.7548229012271558e-08,0.7994498285746433,1.686634928972795e-08,2.0308677825463703e-08,0.09981261711430355
2.8276696365330935e-10,1499.9986773735654,302999.9999999999,0.005999994688917769,313.6802789985268,0.10073700609664962,1.847947888132771e-08,0.7994498105642731,1.7731930359857842e-08,2.2056723410997967e-08,0.09981261711430353,0.10073700609664962,1.847947888132771e-08,0.7994498105642731,1.7731930359857842e-08,2.2056723410997967e-08,0.09981261711430353
2.913157561502398e-10,1499.9986381353008,302999.99999999994,0.005999994530684907,313.68028727095594,0.1007370048969972,1.9427599746854852e-08,0.799449792428448,1.8611803813883633e-08,2.3892964687539382e-08,0.09981261711430353,0.1007370048969972,1.9427599746854852e-08,0.799449792428448,1.8611803813883633e-08,2.3892964687539382e-08,0.09981261711430353
2.998645486471703e-10,1499.9985989648198,302999.9999999999,0.005999994372682103,313.6802955313577,0.10073700368238481,2.0392320551890264e-08,0.7994497741662543,1.950574761853842e-08,2.5818834592982155e-08,0.09981261711430353,0.10073700368238481,2.0392320551890264e-08,0.7994497741662543,1.950574761853842e-08,2.5818834592982155e-08,0.09981261711430353
3.0841334114410076e-10,1499.9985598635762,302999.9999999998,0.005999994214914877,313.6803037794439,0.10073700245257176,2.1373391150424724e-08,0.7994497557767524,2.0413560124471206e-08,2.7835744669619898e-08,0.0998126171143035,0.10073700245257176,2.1373391150424724e-08,0.7994497557767524,2.0413560124471206e-08,2.7835744669619898e-08,0.0998126171143035
3.1696213364103124e-10,1499.9985208329927,302999.99999999994,0.005999994057388605,313.6803120149337,0.10073700120732079,2.2370581207745423e-08,0.7994497372589803,2.1335058739923018e-08,2.994508705614763e-08,0.09981261711430353,0.10073700120732079,2.2370581207745423e-08,0.7994497372589803,2.1335058739923018e-08,2.994508705614763e-08,0.09981261711430353
3.255109261379617e-10,1499.998481874462,302999.9999999999,0.005999993900108535,313.6803202375523,0.10073699994639748,2.3383679163660136e-08,0.7994497186119521,2.2270078702636357e-08,3.21482363506619e-08,0.09981261711430353,0.10073699994639748,2.3383679163660136e-08,0.7994497186119521,2.2270078702636357e-08,3.21482363506619e-08,0.09981261711430353
3.426085111318226e-10,1499.9984041789876,302999.9999999999,0.005999993586307401,313.6803366431097,0.10073699737661063,2.545684073737898e-08,0.7994496809260732,2.418010624060827e-08,3.6841376418372045e-08,0.0998126171143035,0.10073699737661063,2.545684073737898e-08,0.7994496809260732,2.418010624060827e-08,3.6841376418372045e-08,0.0998126171143035
3.579963376262974e-10,1499.9983345129112,302999.9999999999,0.005999993304778756,313.6803513614595,0.10073699500790617,2.7375319846014196e-08,0.7994496465563857,2.5944047764718953e-08,4.13995121872745e-08,0.09981261711430353,0.10073699500790617,2.7375319846014196e-08,0.7994496465563857,2.5944047764718953e-08,4.13995121872745e-08,0.09981261711430353
3.7338416412077225e-10,1499.9982651008006,302999.99999999994,0.005999993024124593,313.6803660340942,0.10073699258489183,2.9342810852329453e-08,0.7994496117515816,2.7749939170648132e-08,4.628233143923944e-08,0.09981261711430355,0.10073699258489183,2.9342810852329453e-08,0.7994496117515816,2.7749939170648132e-08,4.628233143923944e-08,0.09981261711430355
3.887719906152471e-10,1499.9981959499728,302999.99999999994,0.005999992744371983,313.6803806595948,0.10073699010627817,3.13586421474888e-08,0.7994495765051446,2.959733216973973e-08,5.1497422552759345e-08,0.09981261711430353,0.10073699010627817,3.13586421474888e-08,0.7994495765051446,2.959733216973973e-08,5.1497422552759345e-08,0.09981261711430353
4.041598171097219e-10,1499.9981270675871,302999.9999999999,0.0059999924655473975,313.6803952365783,0.10073698757078926,3.342227463655619e-08,0.7994495408103521,3.14858942527972e-08,5.7052302923222685e-08,0.09981261711430353,0.10073698757078926,3.342227463655619e-08,0.7994495408103521,3.14858942527972e-08,5.7052302923222685e-08,0.09981261711430353
4.1954764360419674e-10,1499.9980584606728,302999.99999999994,0.005999992187676797,313.68040976369264,0.1007369849771591,3.55332901036393e-08,0.7994495046602812,3.341539675914668e-08,6.295443899351505e-08,0.09981261711430353,0.1007369849771591,3.55332901036393e-08,0.7994495046602812,3.341539675914668e-08,6.295443899351505e-08,0.09981261711430353
4.3493547009867157e-10,1499.9979901361496,302999.9999999999,0.005999991910785421,313.6804242396119,0.1007369823241287,3.7691380747789675e-08,0.799449468047813,3.538570442561933e-08,6.921126423403469e-08,0.09981261711430353,0.1007369823241287,3.7691380747789675e-08,0.799449468047813,3.538570442561933e-08,6.921126423403469e-08,0.09981261711430353
4.503232965931464e-10,1499.9979221008546,302999.99999999994,0.00599999163489824,313.68043866303077,0.10073697961044319,3.989633975761333e-08,0.7994494309656383,3.7396766214176786e-08,7.583019533992517e-08,0.09981261711430353,0.10073697961044319,3.989633975761333e-08,0.7994494309656383,3.7396766214176786e-08,7.583019533992517e-08,0.09981261711430353
4.657111230876212e-10,1499.9978543615562,303000.00000000006,0.005999991360040032,313.68045303266183,0.10073697683484936,4.2148052859148905e-08,0.7994493934062595,3.944860730645569e-08,8.28186467910929e-08,0.09981261711430355,0.10073697683484936,4.2148052859148905e-08,0.7994493934062595,3.944860730645569e-08,8.28186467910929e-08,0.09981261711430355
4.810989495820959e-10,1499.9977869249785,303000.0,0.0059999910862350275,313.68046734722935,0.10073697399609347,4.444649070912356e-08,0.7994493553619947,4.1541322066912755e-08,9.018404403791332e-08,0.09981261711430353,0.10073697399609347,4.444649070912356e-08,0.7994493553619947,4.1541322066912755e-08,9.018404403791332e-08,0.09981261711430353
4.964867760765707e-10,1499.997719797813,303000.00000000006,0.00599999081350741,313.68048160546834,0.1007369710929191,4.6791702040973734e-08,0.7994493168249793,4.3675067835237276e-08,9.793383549943099e-08,0.09981261711430355,0.1007369710929191,4.6791702040973734e-08,0.7994493168249793,4.3675067835237276e-08,9.793383549943099e-08,0.09981261711430355
5.118746025710455e-10,1499.9976529867308,302999.99999999994,0.005999990541881464,313.6804958061211,0.10073696812406517,4.918380748648503e-08,0.7994492777871683,4.585005944180757e-08,1.060755035202716e-07,0.09981261711430355,0.10073696812406517,4.918380748648503e-08,0.7994492777871683,4.585005944180757e-08,1.060755035202716e-07,0.09981261711430355
5.272624290655203e-10,1499.9975864984026,302999.99999999994,0.005999990271380977,313.68050994793253,0.10073696508826435,5.162299401599841e-08,0.799449238240338,4.806656437263845e-08,1.1461657438995474e-07,0.09981261711430353,0.10073696508826435,5.162299401599841e-08,0.799449238240338,4.806656437263845e-08,1.1461657438995474e-07,0.09981261711430353
5.42650255559995e-10,1499.9975203395047,303000.0,0.00599999000202985,313.6805240296499,0.10073696198424138,5.410950994080825e-08,0.7994491981760858,5.0324898511338004e-08,1.235646275268161e-07,0.09981261711430353,0.10073696198424138,5.410950994080825e-08,0.7994491981760858,5.0324898511338004e-08,1.235646275268161e-07,0.09981261711430353
5.580380820544698e-10,1499.9974545167313,302999.99999999994,0.005999989733852388,313.68053805001966,0.1007369588107116,5.664366042209692e-08,0.7994491575858325,5.2625422386041544e-08,1.3292730392789508e-07,0.09981261711430355,0.1007369588107116,5.664366042209692e-08,0.7994491575858325,5.2625422386041544e-08,1.3292730392789508e-07,0.09981261711430355
5.734259085489446e-10,1499.9973890368062,302999.99999999994,0.005999989466872387,313.6805520077851,0.10073695556637949,5.9225803434014716e-08,0.7994491164608207,5.4968537855358396e-08,1.427123139784513e-07,0.09981261711430355,0.10073695556637949,5.9225803434014716e-08,0.7994491164608207,5.4968537855358396e-08,1.427123139784513e-07,0.09981261711430355
5.888137350434194e-10,1499.9973239064898,303000.0,0.005999989201113804,313.68056590168516,0.10073695224993755,6.185634613592925e-08,0.7994490747921168,5.7354685179922763e-08,1.5292744469855869e-07,0.09981261711430355,0.10073695224993755,6.185634613592925e-08,0.7994490747921168,5.7354685179922763e-08,1.5292744469855869e-07,0.09981261711430355
6.042015615378942e-10,1499.9972591325886,302999.9999999999,0.005999988936601349,313.6805797304515,0.1007369488600651,6.453574161541674e-08,0.7994490325706087,5.978434043656247e-08,1.6358056649053777e-07,0.09981261711430353,0.1007369488600651,6.453574161541674e-08,0.7994490325706087,5.978434043656247e-08,1.6358056649053777e-07,0.09981261711430353
6.195893880323689e-10,1499.9971947219617,302999.9999999999,0.00599998867335918,313.6805934928088,0.100736945395427,6.726448596769937e-08,0.7994489897870063,6.225801323778734e-08,1.7467963944320847e-07,0.09981261711430353,0.100736945395427,6.726448596769937e-08,0.7994489897870063,6.225801323778734e-08,1.7467963944320847e-07,0.09981261711430353
6.349772145268437e-10,1499.9971306815294,303000.0,0.005999988411411564,313.6806071874715,0.1007369418546728,7.004311567963645e-08,0.7994489464318404,6.477624472210325e-08,1.8623271924488698e-07,0.09981261711430355,0.1007369418546728,7.004311567963645e-08,0.7994489464318404,6.477624472210325e-08,1.8623271924488698e-07,0.09981261711430355
6.503650410213185e-10,1499.9970670182795,303000.0,0.0059999881507839135,313.68062081314287,0.10073693823643572,7.287220528881393e-08,0.7994489024954616,6.733960578374966e-08,1.982479627527131e-07,0.09981261711430355,0.10073693823643572,7.287220528881393e-08,0.7994489024954616,6.733960578374966e-08,1.982479627527131e-07,0.09981261711430355
6.657528675157933e-10,1499.9970037392727,302999.99999999994,0.0059999878915010536,313.6806343685142,0.10073693453933162,7.575236529124107e-08,0.7994488579680393,6.99486955145662e-08,2.10733633260278e-07,0.09981261711430355,0.10073693453933162,7.575236529124107e-08,0.7994488579680393,6.99486955145662e-08,2.10733633260278e-07,0.09981261711430355
6.81140694010268e-10,1499.996940851649,303000.0,0.005999987633587716,313.68064785226375,0.10073693076195828,7.868424027418201e-08,0.7994488128395596,7.260413983479011e-08,2.2369810549989492e-07,0.09981261711430355,0.10073693076195828,7.868424027418201e-08,0.7994488128395596,7.260413983479011e-08,2.2369810549989492e-07,0.09981261711430355
6.965285205047428e-10,1499.9968783626323,302999.9999999999,0.005999987377070272,313.6806612630547,0.10073692690289443,8.166850725315898e-08,0.7994487670998238,7.530659029269846e-08,2.3714987041146132e-07,0.09981261711430353,0.10073692690289443,8.166850725315898e-08,0.7994487670998238,7.530659029269846e-08,2.3714987041146132e-07,0.09981261711430353
7.119163469992176e-10,1499.996816279537,303000.0,0.005999987121974465,313.6806745995351,0.1007369229606991,8.470587419412106e-08,0.7994487207384473,7.805672301517839e-08,2.510975397066782e-07,0.09981261711430353,0.1007369229606991,8.470587419412106e-08,0.7994487207384473,7.805672301517839e-08,2.510975397066782e-07,0.09981261711430353
7.273041734936924e-10,1499.9967546097714,302999.9999999999,0.005999986868325609,313.6806878603364,0.10073691893391064,8.779707870345965e-08,0.7994486737448567,8.08552377931199e-08,2.6554985025470676e-07,0.09981261711430353,0.10073691893391064,8.779707870345965e-08,0.7994486737448567,8.08552377931199e-08,2.6554985025470676e-07,0.09981261711430353
7.426919999881671e-10,1499.9966933608434,302999.99999999994,0.005999986616151204,313.6807010440725,0.10073691482104623,9.094288687018939e-08,0.7994486261082879,8.370285728734698e-08,2.8051566831268077e-07,0.09981261711430353,0.10073691482104623,9.094288687018939e-08,0.7994486261082879,8.370285728734698e-08,2.8051566831268077e-07,0.09981261711430353
7.580798264826419e-10,1499.9966325403648,303000.0,0.005999986365478203,313.68071414933866,0.10073691062060104,9.414409224618957e-08,0.7994485778177846,8.660032634257546e-08,2.9600399362190507e-07,0.09981261711430355,0.10073691062060104,9.414409224618957e-08,0.7994485778177846,8.660032634257546e-08,2.9600399362190507e-07,0.09981261711430355
7.734676529771167e-10,1499.9965721560534,302999.99999999994,0.005999986116332534,313.6807271747119,0.10073690633104747,9.740151495183379e-08,0.7994485288621943,8.95484113984275e-08,3.120239633882964e-07,0.09981261711430355,0.10073690633104747,9.740151495183379e-08,0.7994485288621943,8.95484113984275e-08,3.120239633882964e-07,0.09981261711430355
8.042433059660664e-10,1499.996452727371,303000.00000000006,0.005999985622737585,313.68075297998416,0.10073689747838761,1.0408842135408897e-07,0.799448428910153,9.55996005086953e-08,3.456960954376141e-07,0.09981261711430355,0.10073689747838761,1.0408842135408897e-07,0.799448428910153,9.55996005086953e-08,3.456960954376141e-07,0.09981261711430355
8.319413936561211e-10,1499.9963468130281,302999.99999999994,0.00599998518400975,313.680775916794,0.1007368891904308,1.1030764642795209e-07,0.7994483365627517,1.0122689243324184e-07,3.7791385280489525e-07,0.09981261711430355,0.1007368891904308,1.1030764642795209e-07,0.7994483365627517,1.0122689243324184e-07,3.7791385280489525e-07,0.09981261711430355
8.596394813461758e-10,1499.996242437243,303000.0,0.005999984750672833,313.68079857165463,0.10073688058890014,1.1672291240845856e-07,0.799448241877828,1.0703104171144031e-07,4.1200292536962337e-07,0.09981261711430357,0.10073688058890014,1.1672291240845856e-07,0.799448241877828,1.0703104171144031e-07,4.1200292536962337e-07,0.09981261711430357
8.873375690362305e-10,1499.9961396494252,302999.99999999994,0.005999984322906818,313.68082093547287,0.1007368716639811,1.233398819563278e-07,0.7994481447829223,1.1301724943559609e-07,4.480220671294615e-07,0.09981261711430355,0.1007368716639811,1.233398819563278e-07,0.7994481447829223,1.1301724943559609e-07,4.480220671294615e-07,0.09981261711430355
9.150356567262852e-10,1499.996038500405,303000.0,0.00599998390088649,313.68084299889784,0.10073686240557105,1.3016445792297513e-07,0.7994480452032944,1.1919092102414799e-07,4.860317684242025e-07,0.09981261711430355,0.10073686240557105,1.3016445792297513e-07,0.7994480452032944,1.1919092102414799e-07,4.860317684242025e-07,0.09981261711430355
9.427337444163399e-10,1499.9959390424967,302999.99999999994,0.005999983484791366,313.6808647523086,0.1007368528032672,1.372027800257279e-07,0.7994479430618581,1.255576652253583e-07,5.260943227033797e-07,0.09981261711430355,0.1007368528032672,1.372027800257279e-07,0.7994479430618581,1.255576652253583e-07,5.260943227033797e-07,0.09981261711430355
9.704318321063946e-10,1499.9958413295587,302999.99999999994,0.0059999830748199146,313.6808861858028,0.10073684284635565,1.444612231902149e-07,0.7994478382791166,1.32123294332345e-07,5.68273893189258e-07,0.09981261711430355,0.10073684284635565,1.444612231902149e-07,0.7994478382791166,1.32123294332345e-07,5.68273893189258e-07,0.09981261711430355
9.981299197964493e-10,1499.9957454170558,303000.00000000006,0.005999982671163956,313.6809072891851,0.10073683252380006,1.519463973175244e-07,0.7994477307730915,1.3889382543491087e-07,6.126365797567373e-07,0.09981261711430355,0.10073683252380006,1.519463973175244e-07,0.7994477307730915,1.3889382543491087e-07,6.126365797567373e-07,0.09981261711430355
1.025828007486504e-09,1499.995651362119,302999.99999999994,0.005999982274016644,313.6809280519549,0.10073682182423024,1.5966514833887962e-07,0.7994476204592502,1.4587548260731053e-07,6.592504863066055e-07,0.09981261711430355,0.10073682182423024,1.5966514833887962e-07,0.7994476204592502,1.4587548260731053e-07,6.592504863066055e-07,0.09981261711430355
1.0535260951765587e-09,1499.995559223606,302999.9999999998,0.005999981883596431,313.68094846329655,0.10073681073593062,1.676245603240933e-07,0.7994475072504318,1.530746998596055e-07,7.081857889716001e-07,0.09981261711430353,0.10073681073593062,1.676245603240933e-07,0.7994475072504318,1.530746998596055e-07,7.081857889716001e-07,0.09981261711430353
1.0812241828666134e-09,1499.9954690621626,302999.99999999994,0.0059999815001144695,313.68096851206707,0.10073679924682863,1.7583195848626006e-07,0.7994473910567664,1.60498124740367e-07,7.595148054211866e-07,0.09981261711430355,0.10073679924682863,1.7583195848626006e-07,0.7994473910567664,1.60498124740367e-07,7.595148054211866e-07,0.09981261711430355
1.108922270556668e-09,1499.9953809402823,302999.99999999994,0.005999981123778123,313.6809881867844,0.10073678734448285,1.8429491297187665e-07,0.7994472717855958,1.6815262251618888e-07,8.133120654639715e-07,0.09981261711430355,0.10073678734448285,1.8429491297187665e-07,0.7994472717855958,1.6815262251618888e-07,8.133120654639715e-07,0.09981261711430355
1.1366203582467228e-09,1499.995294922373,302999.99999999994,0.005999980754828196,313.68100747561635,0.10073677501607094,1.9302124336690217e-07,0.7994471493413884,1.7604528088367262e-07,8.69654383105969e-07,0.09981261711430355,0.10073677501607094,1.9302124336690217e-07,0.7994471493413884,1.7604528088367262e-07,8.69654383105969e-07,0.09981261711430355
1.1643184459367775e-09,1499.9952110748172,302999.99999999994,0.005999980393498691,313.6810263663679,0.10073676224837724,2.0201902385115345e-07,0.7994470236256522,1.841834151690711e-07,9.286209302206777e-07,0.09981261711430355,0.10073676224837724,2.0201902385115345e-07,0.7994470236256522,1.841834151690711e-07,9.286209302206777e-07,0.09981261711430355
1.1920165336268322e-09,1499.9951294660377,302999.99999999994,0.00599998004001155,313.681044846471,0.10073674902778015,2.1129658893413383e-07,0.7994468945368451,1.9257457397016573e-07,9.902933119886611e-07,0.09981261711430355,0.10073674902778015,2.1129658893413383e-07,0.7994468945368451,1.9257457397016573e-07,9.902933119886611e-07,0.09981261711430355
1.2197146213168869e-09,1499.9950501665646,302999.9999999999,0.0059999796946318355,313.68106290296987,0.10073673534023928,2.2086253971378702e-07,0.7994467619702815,2.0122654520135045e-07,1.0547556442541189e-06,0.09981261711430355,0.10073673534023928,2.2086253971378702e-07,0.7994467619702815,2.0122654520135045e-07,1.0547556442541189e-06,0.09981261711430355
1.2474127090069416e-09,1499.9949732491027,303000.0,0.0059999793576206,313.68108052251034,0.100736721171282,2.307257506157919e-07,0.7994466258180363,2.101473625152275e-07,1.122094632928275e-06,0.09981261711430355,0.100736721171282,2.307257506157919e-07,0.7994466258180363,2.101473625152275e-07,1.122094632928275e-06,0.09981261711430355
1.2751107966969963e-09,1499.9948987886019,303000.0,0.005999979029214489,313.68109769132616,0.10073670650598994,2.40895376583882e-07,0.7994464859688455,2.1934531208333553e-07,1.1923996555562884e-06,0.09981261711430355,0.10073670650598994,2.40895376583882e-07,0.7994464859688455,2.1934531208333553e-07,1.1923996555562884e-06,0.09981261711430355
1.302808884387051e-09,1499.994826862327,303000.00000000006,0.005999978709704324,313.68111439522573,0.100736691328985,2.513808606981334e-07,0.7994463423080046,2.2882893972274752e-07,1.2657628451596539e-06,0.09981261711430355,0.100736691328985,2.513808606981334e-07,0.7994463423080046,2.2882893972274752e-07,1.2657628451596539e-06,0.09981261711430355
1.3305069720771057e-09,1499.994757549932,302999.99999999994,0.005999978399383503,313.68113061957933,0.1007366756244148,2.6219194220101463e-07,0.7994461947172615,2.386070583568265e-07,1.3422791764652867e-06,0.09981261711430353,0.1007366756244148,2.6219194220101463e-07,0.7994461947172615,2.386070583568265e-07,1.3422791764652867e-06,0.09981261711430353
1.3582050597671604e-09,1499.994690933537,302999.99999999994,0.005999978098503448,313.68114634930447,0.10073665937593795,2.733386649143615e-07,0.7994460430747088,2.4868875580072356e-07,1.4220465546308375e-06,0.09981261711430355,0.10073665937593795,2.733386649143615e-07,0.7994460430747088,2.4868875580072356e-07,1.4220465546308375e-06,0.09981261711430355
1.385903147457215e-09,1499.994627097803,302999.99999999994,0.005999977807381453,313.6811615688521,0.10073664256670886,2.8483138603515355e-07,0.7994458872546708,2.5908340286565954e-07,1.5051659065725663e-06,0.09981261711430355,0.10073664256670886,2.8483138603515355e-07,0.7994458872546708,2.5908340286565954e-07,1.5051659065725663e-06,0.09981261711430355
1.4136012351472698e-09,1499.9945661300123,303000.0,0.005999977526349959,313.68117626219134,0.10073662517936192,2.966807853025832e-07,0.7994457271275869,2.6980066177935354e-07,1.5917412749993502e-06,0.09981261711430353,0.10073662517936192,2.966807853025832e-07,0.7994457271275869,2.6980066177935354e-07,1.5917412749993502e-06,0.09981261711430353
1.4412993228373245e-09,1499.9945081201533,303000.00000000006,0.005999977255675339,313.68119041279505,0.10073660719599548,3.08897874532195e-07,0.799445562559893,2.8085049492218486e-07,1.6818799152554605e-06,0.09981261711430355,0.10073660719599548,3.08897874532195e-07,0.799445562559893,2.8085049492218486e-07,1.6818799152554605e-06,0.09981261711430355
1.4689974105273792e-09,1499.994453161002,302999.99999999994,0.005999976995700883,313.6812040036235,0.10073658859815499,3.214940075149802e-07,0.7994453934138973,2.922431738800411e-07,1.7756923950753491e-06,0.09981261711430355,0.10073658859815499,3.214940075149802e-07,0.7994453934138973,2.922431738800411e-07,1.7756923950753491e-06,0.09981261711430355
1.4966954982174339e-09,1499.9944013482095,302999.9999999999,0.0059999767468064315,313.68121701710953,0.10073656936681612,3.344808902810553e-07,0.7994452195476536,3.039892888159887e-07,1.8732926973546978e-06,0.0998126171143035,0.10073656936681612,3.344808902810553e-07,0.7994452195476536,3.039892888159887e-07,1.8732926973546978e-06,0.0998126171143035
1.5243935859074886e-09,1499.9943527803944,302999.99999999994,0.005999976509274035,313.68122943514055,0.10073654948236693,3.4787059172938386e-07,0.7994450408148298,3.160997581642261e-07,1.9747983260429554e-06,0.09981261711430355,0.10073654948236693,3.4787059172938386e-07,0.7994450408148298,3.160997581642261e-07,1.9747983260429554e-06,0.09981261711430355
1.5520916735975433e-09,1499.9943075592316,303000.0,0.005999976283470611,313.6812412390428,0.10073652892458956,3.6167555462681085e-07,0.7994448570645725,3.2858583865109453e-07,2.0803304152636493e-06,0.09981261711430355,0.10073652892458956,3.6167555462681085e-07,0.7994448570645725,3.2858583865109453e-07,2.0803304152636493e-06,0.09981261711430355
1.579789761287598e-09,1499.9942657895504,302999.9999999999,0.00599997606983368,313.6812524095629,0.10073650767264172,3.7590860698124204e-07,0.7994446681413674,3.4145913564904167e-07,2.190013841770425e-06,0.09981261711430353,0.10073650767264172,3.7590860698124204e-07,0.7994446681413674,3.4145913564904167e-07,2.190013841770425e-06,0.09981261711430353
1.6074878489776527e-09,1499.9942275794313,302999.99999999994,0.0059999758686628485,313.6812629268504,0.10073648570503727,3.905829737949911e-07,0.7994444738848966,3.5473161387027736e-07,2.303977340848769e-06,0.09981261711430353,0.10073648570503727,3.905829737949911e-07,0.7994444738848966,3.5473161387027736e-07,2.303977340848769e-06,0.09981261711430353
1.6351859366677074e-09,1499.994193040308,302999.99999999994,0.005999975680343628,313.681272770439,0.10073646299962612,4.0571228920534227e-07,0.7994442741298888,3.684156084076093e-07,2.4223536257759064e-06,0.09981261711430353,0.10073646299962612,4.0571228920534227e-07,0.7994442741298888,3.684156084076093e-07,2.4223536257759064e-06,0.09981261711430353
1.662884024357762e-09,1499.994162287071,302999.99999999994,0.005999975505383557,313.681281919227,0.10073643953357399,4.2131060902031936e-07,0.7994440687059677,3.8252383613065923e-07,2.545279510953921e-06,0.09981261711430355,0.10073643953357399,4.2131060902031936e-07,0.7994440687059677,3.8252383613065923e-07,2.545279510953921e-06,0.09981261711430355
1.6905821120478168e-09,1499.9941354381763,302999.99999999994,0.005999975344103784,313.6812903514579,0.10073641528334094,4.373924236585642e-07,0.7994438574374937,3.970694074463596e-07,2.6728960388339366e-06,0.09981261711430355,0.10073641528334094,4.373924236585642e-07,0.7994438574374937,3.970694074463596e-07,2.6728960388339366e-06,0.09981261711430355
1.7182801997378715e-09,1499.9941126157562,303000.0,0.005999975196899657,313.68129804469993,0.10073639022465979,4.5397267150307466e-07,0.7994436401434016,4.1206583843329335e-07,2.80534861075219e-06,0.09981261711430355,0.10073639022465979,4.5397267150307466e-07,0.7994436401434016,4.1206583843329335e-07,2.80534861075219e-06,0.09981261711430355
1.7459782874279262e-09,1499.9940939457322,302999.99999999994,0.005999975064363058,313.6813049758249,0.1007363643325135,4.710667526793111e-07,0.7994434166370338,4.275270633600282e-07,2.942787121802013e-06,0.09981261711430355,0.1007363643325135,4.710667526793111e-07,0.7994434166370338,4.275270633600282e-07,2.942787121802013e-06,0.09981261711430355
